,track_name,artist_name,album,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
,Empires,Alicja,Empires,2020-02-23,0.273,0.461,0,-7.257,0,0.041,0.753,0,0.124,0.2,93.385,audio_features,2unNElroipge43kWLeI4cC,spotify:track:2unNElroipge43kWLeI4cC,https://api.spotify.com/v1/tracks/2unNElroipge43kWLeI4cC,https://api.spotify.com/v1/audio-analysis/2unNElroipge43kWLeI4cC,186420,4
,Medo De Sentir,Elisa,Festival Da Canção 2020,2020-01-16,0.389,0.487,9,-7.728,0,0.0434,0.563,0,0.11,0.285,153.683,audio_features,7o7ARUQHGogYASmm1hppQr,spotify:track:7o7ARUQHGogYASmm1hppQr,https://api.spotify.com/v1/tracks/7o7ARUQHGogYASmm1hppQr,https://api.spotify.com/v1/audio-analysis/7o7ARUQHGogYASmm1hppQr,171810,4
,Alcohol You,Roxen,Alcohol You,2020-02-21,0.427,0.54,2,-5.571,0,0.0531,0.536,4.04e-05,0.122,0.194,128.399,audio_features,3tpax8RtnwwiFw5QxLWdUY,spotify:track:3tpax8RtnwwiFw5QxLWdUY,https://api.spotify.com/v1/tracks/3tpax8RtnwwiFw5QxLWdUY,https://api.spotify.com/v1/audio-analysis/3tpax8RtnwwiFw5QxLWdUY,176648,4
,UNO,Little Big,UNO,2020-03-12,0.836,0.909,9,-5.037,1,0.0735,0.00204,0.00316,0.057,0.788,142.056,audio_features,1ucAgkQ4EQDCSXQ2kEk99k,spotify:track:1ucAgkQ4EQDCSXQ2kEk99k,https://api.spotify.com/v1/tracks/1ucAgkQ4EQDCSXQ2kEk99k,https://api.spotify.com/v1/audio-analysis/1ucAgkQ4EQDCSXQ2kEk99k,160756,4
,FREAKY!,Senhit,FREAKY!,2020-03-09,0.642,0.936,4,-3.603,0,0.12,0.0431,0,0.186,0.684,122.01,audio_features,46uNPDPgDia7wAS1v16qSl,spotify:track:46uNPDPgDia7wAS1v16qSl,https://api.spotify.com/v1/tracks/46uNPDPgDia7wAS1v16qSl,https://api.spotify.com/v1/audio-analysis/46uNPDPgDia7wAS1v16qSl,180000,4
,Hasta La Vista,Hurricane,Hasta La Vista,2020-03-06,0.726,0.896,0,-3.34,1,0.0407,0.0116,0,0.348,0.45,102.939,audio_features,6lhcHjvp651xOq1vOqAdDe,spotify:track:6lhcHjvp651xOq1vOqAdDe,https://api.spotify.com/v1/tracks/6lhcHjvp651xOq1vOqAdDe,https://api.spotify.com/v1/audio-analysis/6lhcHjvp651xOq1vOqAdDe,177087,4
,Voda - Esc 2020,Ana Soklič,Voda - Esc 2020,2020-03-20,0.389,0.307,2,-12.424,0,0.034,0.535,0.000144,0.163,0.151,128.349,audio_features,1ZONLdkZ9qXNtgQhGSbz5u,spotify:track:1ZONLdkZ9qXNtgQhGSbz5u,https://api.spotify.com/v1/tracks/1ZONLdkZ9qXNtgQhGSbz5u,https://api.spotify.com/v1/audio-analysis/1ZONLdkZ9qXNtgQhGSbz5u,181271,4
,Universo,Blas Cantó,Universo,2020-01-31,0.562,0.645,5,-6.498,1,0.0538,0.604,0,0.106,0.597,91.922,audio_features,5CXzYfLqlNS70pt7vuVVHw,spotify:track:5CXzYfLqlNS70pt7vuVVHw,https://api.spotify.com/v1/tracks/5CXzYfLqlNS70pt7vuVVHw,https://api.spotify.com/v1/audio-analysis/5CXzYfLqlNS70pt7vuVVHw,182494,4
,Move,The Mamas,Move,2020-02-22,0.465,0.784,9,-2.661,1,0.051,0.101,0,0.213,0.566,102.782,audio_features,19LiotxKSVs7FeVMEdHz63,spotify:track:19LiotxKSVs7FeVMEdHz63,https://api.spotify.com/v1/tracks/19LiotxKSVs7FeVMEdHz63,https://api.spotify.com/v1/audio-analysis/19LiotxKSVs7FeVMEdHz63,168255,4
,Répondez-moi,Gjon's Tears,Répondez-moi,2020-03-06,0.332,0.307,3,-9.443,0,0.0345,0.566,3.13e-05,0.0922,0.0929,104.134,audio_features,7t86YtzrVP2wptfK0QmBkW,spotify:track:7t86YtzrVP2wptfK0QmBkW,https://api.spotify.com/v1/tracks/7t86YtzrVP2wptfK0QmBkW,https://api.spotify.com/v1/audio-analysis/7t86YtzrVP2wptfK0QmBkW,179980,4
,Solovey,Go_A,Solovey,2020-03-04,0.782,0.868,6,-2.632,0,0.0373,0.277,0,0.126,0.581,102.027,audio_features,1dI3a24CXaNy9WY47cwJsJ,spotify:track:1dI3a24CXaNy9WY47cwJsJ,https://api.spotify.com/v1/tracks/1dI3a24CXaNy9WY47cwJsJ,https://api.spotify.com/v1/audio-analysis/1dI3a24CXaNy9WY47cwJsJ,176959,4
,My Last Breath,James Newman,My Last Breath,2020-02-27,0.64,0.585,8,-7.489,0,0.0518,0.285,0,0.145,0.455,89.61,audio_features,234vNSuQZn7vr8zHwuWLOm,spotify:track:234vNSuQZn7vr8zHwuWLOm,https://api.spotify.com/v1/tracks/234vNSuQZn7vr8zHwuWLOm,https://api.spotify.com/v1/audio-analysis/234vNSuQZn7vr8zHwuWLOm,154840,4
,Voilà,Barbara Pravi,Voilà,2020-11-06,0.447,0.337,2,-8.665,0,0.0631,0.773,0,0.298,0.603,135.379,audio_features,1uAOCTevGnyKIDbgZdOCnE,spotify:track:1uAOCTevGnyKIDbgZdOCnE,https://api.spotify.com/v1/tracks/1uAOCTevGnyKIDbgZdOCnE,https://api.spotify.com/v1/audio-analysis/1uAOCTevGnyKIDbgZdOCnE,176816,4
,Tout l'univers,Gjon's Tears,Tout l'univers,2021-03-10,0.534,0.365,9,-9.187,0,0.033,0.81,2.52e-06,0.158,0.237,123.466,audio_features,3MvY2XbGYFi6p2dgmdcOYG,spotify:track:3MvY2XbGYFi6p2dgmdcOYG,https://api.spotify.com/v1/tracks/3MvY2XbGYFi6p2dgmdcOYG,https://api.spotify.com/v1/audio-analysis/3MvY2XbGYFi6p2dgmdcOYG,183707,4
,10 Years,Daði Freyr,10 Years,2021-03-13,0.798,0.621,2,-6.916,0,0.0391,0.0141,0.000148,0.0926,0.443,123.038,audio_features,4O0LQKVT6hGmVGNwizmydg,spotify:track:4O0LQKVT6hGmVGNwizmydg,https://api.spotify.com/v1/tracks/4O0LQKVT6hGmVGNwizmydg,https://api.spotify.com/v1/audio-analysis/4O0LQKVT6hGmVGNwizmydg,166000,4
,SHUM,Go_A,SHUM,2021-03-10,0.527,0.737,4,-5.34,1,0.0642,0.05,7.85e-05,0.105,0.499,116.431,audio_features,7mEDVrAHDnQJStDo8jKJJm,spotify:track:7mEDVrAHDnQJStDo8jKJJm,https://api.spotify.com/v1/tracks/7mEDVrAHDnQJStDo8jKJJm,https://api.spotify.com/v1/audio-analysis/7mEDVrAHDnQJStDo8jKJJm,172675,4
,Dark Side,Blind Channel,Dark Side,2021-01-21,0.571,0.955,7,-3.795,1,0.105,0.00254,1.55e-06,0.274,0.437,98.01,audio_features,1Z1BSrmGhjw4FVEtySGI54,spotify:track:1Z1BSrmGhjw4FVEtySGI54,https://api.spotify.com/v1/tracks/1Z1BSrmGhjw4FVEtySGI54,https://api.spotify.com/v1/audio-analysis/1Z1BSrmGhjw4FVEtySGI54,177790,4
,Je me casse,Destiny,Je me casse,2021-03-30,0.763,0.87,8,-4.493,0,0.107,0.148,0,0.277,0.783,111.988,audio_features,559RWsQqSe4fNUffI9P7mW,spotify:track:559RWsQqSe4fNUffI9P7mW,https://api.spotify.com/v1/tracks/559RWsQqSe4fNUffI9P7mW,https://api.spotify.com/v1/audio-analysis/559RWsQqSe4fNUffI9P7mW,178500,4
,Discoteque,THE ROOP,Discoteque,2021-01-21,0.826,0.799,5,-6.12,1,0.0594,0.0477,0.00206,0.125,0.628,115.004,audio_features,7dMOzsTZOUtOF7W5kLN0gf,spotify:track:7dMOzsTZOUtOF7W5kLN0gf,https://api.spotify.com/v1/tracks/7dMOzsTZOUtOF7W5kLN0gf,https://api.spotify.com/v1/audio-analysis/7dMOzsTZOUtOF7W5kLN0gf,180522,4
,RUSSIAN WOMAN,Manizha,RUSSIAN WOMAN,2021-03-19,0.89,0.701,4,-7.061,0,0.194,0.204,0,0.0741,0.652,102.001,audio_features,6Dz383ZHSKzWh5ZTL7aRra,spotify:track:6Dz383ZHSKzWh5ZTL7aRra,https://api.spotify.com/v1/tracks/6Dz383ZHSKzWh5ZTL7aRra,https://api.spotify.com/v1/audio-analysis/6Dz383ZHSKzWh5ZTL7aRra,176878,4
,Last Dance,Stefania,Last Dance,2021-03-12,0.533,0.91,2,-4.526,0,0.0435,0.0213,0,0.0699,0.393,146.869,audio_features,0x4GMUtMeZAbti9fhDQnhj,spotify:track:0x4GMUtMeZAbti9fhDQnhj,https://api.spotify.com/v1/tracks/0x4GMUtMeZAbti9fhDQnhj,https://api.spotify.com/v1/audio-analysis/0x4GMUtMeZAbti9fhDQnhj,180000,4
,Love Is On My Side,The Black Mamba,Festival da Canção 2021,2021-02-26,0.285,0.419,4,-7.243,1,0.0286,0.338,3.26e-06,0.197,0.244,66.355,audio_features,7fUlEgQytIcVr9tu20hv89,spotify:track:7fUlEgQytIcVr9tu20hv89,https://api.spotify.com/v1/tracks/7fUlEgQytIcVr9tu20hv89,https://api.spotify.com/v1/audio-analysis/7fUlEgQytIcVr9tu20hv89,175960,4
,Sugar,Natalia Gordienko,Sugar,2021-03-04,0.694,0.76,11,-7.216,0,0.0464,0.00495,0.00566,0.134,0.511,119.987,audio_features,4ajjeZhSAVz2Zp9rf9OTIL,spotify:track:4ajjeZhSAVz2Zp9rf9OTIL,https://api.spotify.com/v1/tracks/4ajjeZhSAVz2Zp9rf9OTIL,https://api.spotify.com/v1/audio-analysis/4ajjeZhSAVz2Zp9rf9OTIL,178500,4
,Voices,Tusse,Voices,2021-02-27,0.503,0.759,10,-5.222,0,0.0423,0.00237,1.06e-06,0.13,0.396,90.015,audio_features,5zxZ7M4RgWZUHlMEwac8vt,spotify:track:5zxZ7M4RgWZUHlMEwac8vt,https://api.spotify.com/v1/tracks/5zxZ7M4RgWZUHlMEwac8vt,https://api.spotify.com/v1/audio-analysis/5zxZ7M4RgWZUHlMEwac8vt,184000,4
,Loco loco,Hurricane,Loco loco,2021-03-11,0.646,0.918,0,-4.076,1,0.12,0.165,0,0.161,0.601,105.008,audio_features,6xUgHK7nVQzR1E2vS1ou55,spotify:track:6xUgHK7nVQzR1E2vS1ou55,https://api.spotify.com/v1/tracks/6xUgHK7nVQzR1E2vS1ou55,https://api.spotify.com/v1/audio-analysis/6xUgHK7nVQzR1E2vS1ou55,176000,4
,El Diablo,Elena Tsagrinou,El Diablo,2021-05-12,0.66,0.664,9,-7.78,0,0.134,0.00395,0,0.832,0.621,113.994,audio_features,5qqQgao22OUr6rx3y0TPIe,spotify:track:5qqQgao22OUr6rx3y0TPIe,https://api.spotify.com/v1/tracks/5qqQgao22OUr6rx3y0TPIe,https://api.spotify.com/v1/audio-analysis/5qqQgao22OUr6rx3y0TPIe,181547,4
,Set Me Free,Eden Alene,Set Me Free,2021-03-27,0.752,0.664,1,-7.392,0,0.0775,0.28,0,0.102,0.468,107.02,audio_features,76TRCnbYfo9GU5DPsZ1uI9,spotify:track:76TRCnbYfo9GU5DPsZ1uI9,https://api.spotify.com/v1/tracks/76TRCnbYfo9GU5DPsZ1uI9,https://api.spotify.com/v1/audio-analysis/76TRCnbYfo9GU5DPsZ1uI9,179439,4
,Fallen Angel,TIX,Fallen Angel,2021-02-20,0.542,0.647,1,-4.973,1,0.0277,0.071,0,0.108,0.281,92.999,audio_features,1ISMa0THMDKFBq2UMfm02e,spotify:track:1ISMa0THMDKFBq2UMfm02e,https://api.spotify.com/v1/tracks/1ISMa0THMDKFBq2UMfm02e,https://api.spotify.com/v1/audio-analysis/1ISMa0THMDKFBq2UMfm02e,173786,4
,The Wrong Place,Hooverphonic,The Wrong Place,2021-03-04,0.491,0.728,5,-4.482,1,0.0428,0.0479,1.38e-06,0.16,0.246,80.239,audio_features,3qebp3gdFteTRN69PZ9zHu,spotify:track:3qebp3gdFteTRN69PZ9zHu,https://api.spotify.com/v1/tracks/3qebp3gdFteTRN69PZ9zHu,https://api.spotify.com/v1/audio-analysis/3qebp3gdFteTRN69PZ9zHu,176507,4
,Mata Hari,Efendi,Mata Hari,2021-03-15,0.706,0.675,4,-5.756,0,0.0386,0.0128,0.000355,0.263,0.463,99.942,audio_features,3wuvVwA5RaifHz1uqKac8P,spotify:track:3wuvVwA5RaifHz1uqKac8P,https://api.spotify.com/v1/tracks/3wuvVwA5RaifHz1uqKac8P,https://api.spotify.com/v1/audio-analysis/3wuvVwA5RaifHz1uqKac8P,160981,4
,Karma,Anxhela Peristeri,Karma,2021-03-09,0.515,0.627,7,-10.083,0,0.0448,0.00371,0,0.127,0.192,149.987,audio_features,7Ca1YA47yXQByUTX2jHMlN,spotify:track:7Ca1YA47yXQByUTX2jHMlN,https://api.spotify.com/v1/tracks/7Ca1YA47yXQByUTX2jHMlN,https://api.spotify.com/v1/audio-analysis/7Ca1YA47yXQByUTX2jHMlN,179200,4
,Adrenalina,Senhit,Adrenalina,2021-03-08,0.676,0.91,10,-5.13,0,0.0611,0.00259,2.53e-05,0.151,0.606,104.073,audio_features,1c3ZFYA9ZpCEfpA3tOXa4b,spotify:track:1c3ZFYA9ZpCEfpA3tOXa4b,https://api.spotify.com/v1/tracks/1c3ZFYA9ZpCEfpA3tOXa4b,https://api.spotify.com/v1/audio-analysis/1c3ZFYA9ZpCEfpA3tOXa4b,171443,4
,Birth Of A New Age,Jeangu Macrooy,Birth Of A New Age,2021-03-04,0.718,0.718,0,-4.969,0,0.0609,0.479,8.8e-06,0.234,0.539,95.039,audio_features,5GVMXVYBFyUeq1jz8IsGRq,spotify:track:5GVMXVYBFyUeq1jz8IsGRq,https://api.spotify.com/v1/tracks/5GVMXVYBFyUeq1jz8IsGRq,https://api.spotify.com/v1/audio-analysis/5GVMXVYBFyUeq1jz8IsGRq,173375,4
,Voy a quedarme,Blas Cantó,Voy a quedarme,2021-02-10,0.517,0.72,3,-5.197,1,0.0488,0.214,0,0.0839,0.355,75.986,audio_features,1yCpJ5qmyM9UK7MXQCAyHh,spotify:track:1yCpJ5qmyM9UK7MXQCAyHh,https://api.spotify.com/v1/tracks/1yCpJ5qmyM9UK7MXQCAyHh,https://api.spotify.com/v1/audio-analysis/1yCpJ5qmyM9UK7MXQCAyHh,182808,4
,I Don't Feel Hate,Jendrik,I Don't Feel Hate,2021-02-25,0.827,0.837,5,-5.322,0,0.214,0.19,9.72e-06,0.0346,0.752,113.889,audio_features,2wmO5hhuw4Au0IwSUGLqLh,spotify:track:2wmO5hhuw4Au0IwSUGLqLh,https://api.spotify.com/v1/tracks/2wmO5hhuw4Au0IwSUGLqLh,https://api.spotify.com/v1/audio-analysis/2wmO5hhuw4Au0IwSUGLqLh,176997,4
,Embers,James Newman,Embers,2021-03-11,0.678,0.819,6,-4.646,1,0.0577,0.00283,2.67e-06,0.112,0.722,125.968,audio_features,5Dmq7XPXXcATuJnSOj8UrT,spotify:track:5Dmq7XPXXcATuJnSOj8UrT,https://api.spotify.com/v1/tracks/5Dmq7XPXXcATuJnSOj8UrT,https://api.spotify.com/v1/audio-analysis/5Dmq7XPXXcATuJnSOj8UrT,175914,4
,Tick-Tock,Albina,Tick-Tock,2021-02-13,0.765,0.758,4,-5.432,0,0.0352,0.0503,0.00068,0.343,0.76,125.979,audio_features,63Wv3KNxCfnuUIW988TyIl,spotify:track:63Wv3KNxCfnuUIW988TyIl,https://api.spotify.com/v1/tracks/63Wv3KNxCfnuUIW988TyIl,https://api.spotify.com/v1/audio-analysis/63Wv3KNxCfnuUIW988TyIl,180000,4
,Øve Os På Hinanden,Fyr Og Flamme,Øve Os På Hinanden,2021-02-10,0.678,0.867,0,-5.85,1,0.0268,0.0128,3.19e-05,0.344,0.961,124.001,audio_features,5KLDajsSLvA5n2zTwKycvF,spotify:track:5KLDajsSLvA5n2zTwKycvF,https://api.spotify.com/v1/tracks/5KLDajsSLvA5n2zTwKycvF,https://api.spotify.com/v1/audio-analysis/5KLDajsSLvA5n2zTwKycvF,186751,4
,Amnesia,Roxen,Amnesia,2021-03-04,0.582,0.693,10,-5.522,0,0.135,0.125,1.38e-06,0.158,0.245,119.626,audio_features,3JhdCHaJZWnvIqFRHhQfCs,spotify:track:3JhdCHaJZWnvIqFRHhQfCs,https://api.spotify.com/v1/tracks/3JhdCHaJZWnvIqFRHhQfCs,https://api.spotify.com/v1/audio-analysis/3JhdCHaJZWnvIqFRHhQfCs,174125,4
,Amen,Vincent Bueno,Amen,2021-03-10,0.442,0.384,1,-10.223,1,0.0397,0.0102,6.51e-05,0.0831,0.0843,79.662,audio_features,0J6WXcQ52yXn5tThiO1e1W,spotify:track:0J6WXcQ52yXn5tThiO1e1W,https://api.spotify.com/v1/tracks/0J6WXcQ52yXn5tThiO1e1W,https://api.spotify.com/v1/audio-analysis/0J6WXcQ52yXn5tThiO1e1W,175556,4
,The lucky one,Uku Suviste,The lucky one,2020-12-07,0.403,0.639,8,-9.174,0,0.0739,0.0386,0,0.0918,0.409,175.719,audio_features,3InK5DUf12FyQVqgQ2sIfw,spotify:track:3InK5DUf12FyQVqgQ2sIfw,https://api.spotify.com/v1/tracks/3InK5DUf12FyQVqgQ2sIfw,https://api.spotify.com/v1/audio-analysis/3InK5DUf12FyQVqgQ2sIfw,182727,4
,Amen,Ana Soklič,Amen,2021-02-27,0.448,0.397,8,-10.007,0,0.0478,0.476,0.000272,0.149,0.206,80.56,audio_features,5jPAKeFrXZiSB91WujvLAz,spotify:track:5jPAKeFrXZiSB91WujvLAz,https://api.spotify.com/v1/tracks/5jPAKeFrXZiSB91WujvLAz,https://api.spotify.com/v1/audio-analysis/5jPAKeFrXZiSB91WujvLAz,184704,4
,The Ride,Rafał Brzozowski,The Ride,2021-03-15,0.69,0.771,11,-7.064,0,0.0262,0.403,0,0.25,0.926,131.946,audio_features,3vTq9AmdeZt7QVslH68LK8,spotify:track:3vTq9AmdeZt7QVslH68LK8,https://api.spotify.com/v1/tracks/3vTq9AmdeZt7QVslH68LK8,https://api.spotify.com/v1/audio-analysis/3vTq9AmdeZt7QVslH68LK8,180813,4
,Technicolour,Montaigne,Technicolour,2021-03-05,0.665,0.567,9,-5.662,0,0.0338,0.0656,0,0.269,0.274,118.965,audio_features,7ElfaDjFKXAlfscXU4rRXK,spotify:track:7ElfaDjFKXAlfscXU4rRXK,https://api.spotify.com/v1/tracks/7ElfaDjFKXAlfscXU4rRXK,https://api.spotify.com/v1/audio-analysis/7ElfaDjFKXAlfscXU4rRXK,169274,4
,Omaga,Benny Cristo,Omaga,2021-02-17,0.717,0.872,6,-5.647,1,0.033,0.109,0.00156,0.344,0.886,122.012,audio_features,0AriSxYRoQelGrFEmS1BWm,spotify:track:0AriSxYRoQelGrFEmS1BWm,https://api.spotify.com/v1/tracks/0AriSxYRoQelGrFEmS1BWm,https://api.spotify.com/v1/audio-analysis/0AriSxYRoQelGrFEmS1BWm,179754,4
,Here I Stand,Vasil Garvanliev,Here I Stand,2021-03-12,0.322,0.195,7,-11.396,1,0.0365,0.512,0,0.318,0.133,137.77,audio_features,4yvRoOkKUZNLBRC1NUI4Za,spotify:track:4yvRoOkKUZNLBRC1NUI4Za,https://api.spotify.com/v1/tracks/4yvRoOkKUZNLBRC1NUI4Za,https://api.spotify.com/v1/audio-analysis/4yvRoOkKUZNLBRC1NUI4Za,180501,4
,Maps,Lesley Roy,Maps,2021-02-26,0.543,0.833,7,-6.987,1,0.0416,0.0212,0,0.36,0.547,143.002,audio_features,3OFGkaztvfjW0McKujTzdI,spotify:track:3OFGkaztvfjW0McKujTzdI,https://api.spotify.com/v1/tracks/3OFGkaztvfjW0McKujTzdI,https://api.spotify.com/v1/audio-analysis/3OFGkaztvfjW0McKujTzdI,172123,4
,You,Tornike Kipiani,You,2021-03-16,0.497,0.367,0,-7.782,1,0.0245,0.238,0.0432,0.189,0.12,133.871,audio_features,3OUWYnsRv8pDmoCyEq2SFo,spotify:track:3OUWYnsRv8pDmoCyEq2SFo,https://api.spotify.com/v1/tracks/3OUWYnsRv8pDmoCyEq2SFo,https://api.spotify.com/v1/audio-analysis/3OUWYnsRv8pDmoCyEq2SFo,183640,3
,The Moon Is Rising - Original,Samanta Tina,The Moon Is Rising,2021-03-12,0.657,0.624,10,-7.618,0,0.143,0.0432,0,0.142,0.333,150.031,audio_features,2h9pSMHx48Q4SOWsvEiah5,spotify:track:2h9pSMHx48Q4SOWsvEiah5,https://api.spotify.com/v1/tracks/2h9pSMHx48Q4SOWsvEiah5,https://api.spotify.com/v1/audio-analysis/2h9pSMHx48Q4SOWsvEiah5,180000,4
,Stefania (Kalush Orchestra),KALUSH,Stefania (Kalush Orchestra),2022-02-07,0.832,0.817,2,-5.182,1,0.0422,0.145,0.00169,0.113,0.324,104.976,audio_features,0unPBMjVwn0HpWget3DBze,spotify:track:0unPBMjVwn0HpWget3DBze,https://api.spotify.com/v1/tracks/0unPBMjVwn0HpWget3DBze,https://api.spotify.com/v1/audio-analysis/0unPBMjVwn0HpWget3DBze,179714,4
,Hold Me Closer,Cornelia Jakobs,Hold Me Closer,2022-02-26,0.489,0.616,6,-7.599,1,0.0382,0.107,0,0.145,0.168,96.819,audio_features,697bFWgzBRm6bmnYWd8GyD,spotify:track:697bFWgzBRm6bmnYWd8GyD,https://api.spotify.com/v1/tracks/697bFWgzBRm6bmnYWd8GyD,https://api.spotify.com/v1/audio-analysis/697bFWgzBRm6bmnYWd8GyD,199427,4
,In corpore sano,Konstrakta,In corpore sano,2022-02-11,0.922,0.705,0,-7.457,1,0.0841,0.00641,1.47e-05,0.169,0.629,135.944,audio_features,1JaOUMmaSZlWfONvT4HTlg,spotify:track:1JaOUMmaSZlWfONvT4HTlg,https://api.spotify.com/v1/tracks/1JaOUMmaSZlWfONvT4HTlg,https://api.spotify.com/v1/audio-analysis/1JaOUMmaSZlWfONvT4HTlg,179483,4
,Brividi,"Mahmood, BLANCO",Brividi,2022-02-02,0.523,0.614,7,-4.435,1,0.0347,0.448,0,0.254,0.342,122.962,audio_features,1ZMGp9MTXbtAPvcKa0U3zS,spotify:track:1ZMGp9MTXbtAPvcKa0U3zS,https://api.spotify.com/v1/tracks/1ZMGp9MTXbtAPvcKa0U3zS,https://api.spotify.com/v1/audio-analysis/1ZMGp9MTXbtAPvcKa0U3zS,199146,4
,Trenulețul (cu Frații Advahov),"Zdob si Zdub, Fratii Advahov",Trenulețul,2021-12-10,0.701,0.884,0,-3.49,1,0.142,0.406,2.44e-05,0.319,0.955,141.975,audio_features,63idiVcxkGB3hgH6n3qKqM,spotify:track:63idiVcxkGB3hgH6n3qKqM,https://api.spotify.com/v1/tracks/63idiVcxkGB3hgH6n3qKqM,https://api.spotify.com/v1/audio-analysis/63idiVcxkGB3hgH6n3qKqM,180031,4
,Die Together,Amanda Tenfjord,Die Together,2022-03-10,0.475,0.366,5,-8.365,1,0.0661,0.122,0,0.102,0.202,149.982,audio_features,35b0iM96Uid8KI5s83IEHM,spotify:track:35b0iM96Uid8KI5s83IEHM,https://api.spotify.com/v1/tracks/35b0iM96Uid8KI5s83IEHM,https://api.spotify.com/v1/audio-analysis/35b0iM96Uid8KI5s83IEHM,175467,4
,"saudade, saudade",MARO,Festival Da Canção 2022,2022-01-21,0.644,0.337,10,-11.261,0,0.0357,0.681,0.000208,0.108,0.376,82.992,audio_features,4S4Amrpr631M16IIXqRk73,spotify:track:4S4Amrpr631M16IIXqRk73,https://api.spotify.com/v1/tracks/4S4Amrpr631M16IIXqRk73,https://api.spotify.com/v1/audio-analysis/4S4Amrpr631M16IIXqRk73,181227,3
,Give That Wolf A Banana,Subwoolfer,Give That Wolf A Banana,2022-01-10,0.737,0.526,7,-10.101,0,0.0411,0.2,2.78e-06,0.0884,0.554,124.075,audio_features,50Cf2eYv8zT3v2HAkwhIiL,spotify:track:50Cf2eYv8zT3v2HAkwhIiL,https://api.spotify.com/v1/tracks/50Cf2eYv8zT3v2HAkwhIiL,https://api.spotify.com/v1/audio-analysis/50Cf2eYv8zT3v2HAkwhIiL,171933,4
,De Diepte,S10,De Diepte,2022-03-03,0.502,0.397,2,-8.819,0,0.0282,0.378,3.44e-05,0.143,0.159,90.043,audio_features,7uQ7e7nzbtyX87eIYHpj6Z,spotify:track:7uQ7e7nzbtyX87eIYHpj6Z,https://api.spotify.com/v1/tracks/7uQ7e7nzbtyX87eIYHpj6Z,https://api.spotify.com/v1/audio-analysis/7uQ7e7nzbtyX87eIYHpj6Z,176604,4
,River,Ochman,River,2022-02-03,0.509,0.673,8,-4.769,1,0.0391,0.561,0,0.116,0.326,139.862,audio_features,2fSz6MBKMPjOApUhGYfPid,spotify:track:2fSz6MBKMPjOApUhGYfPid,https://api.spotify.com/v1/tracks/2fSz6MBKMPjOApUhGYfPid,https://api.spotify.com/v1/audio-analysis/2fSz6MBKMPjOApUhGYfPid,180202,4
,Hope,STEFAN,Hope,2021-12-05,0.515,0.785,10,-4.791,0,0.0447,0.202,2.13e-05,0.102,0.577,122.919,audio_features,6sSq38pmQxG0YuvbipDoEi,spotify:track:6sSq38pmQxG0YuvbipDoEi,https://api.spotify.com/v1/tracks/6sSq38pmQxG0YuvbipDoEi,https://api.spotify.com/v1/audio-analysis/6sSq38pmQxG0YuvbipDoEi,183902,4
,Sentimentai,Monika LIU,Sentimentai,2022-01-18,0.675,0.555,0,-7.995,1,0.0325,0.0902,0.00411,0.314,0.5,93.075,audio_features,0JNPmXGU9K9DJpV9eHppZz,spotify:track:0JNPmXGU9K9DJpV9eHppZz,https://api.spotify.com/v1/tracks/0JNPmXGU9K9DJpV9eHppZz,https://api.spotify.com/v1/audio-analysis/0JNPmXGU9K9DJpV9eHppZz,180000,4
,Not The Same,Sheldon Riley,Not The Same,2022-02-15,0.355,0.429,10,-10.438,0,0.0388,0.662,0,0.145,0.376,127.876,audio_features,27ThQIsofXro6xEz3SzQWi,spotify:track:27ThQIsofXro6xEz3SzQWi,https://api.spotify.com/v1/tracks/27ThQIsofXro6xEz3SzQWi,https://api.spotify.com/v1/audio-analysis/27ThQIsofXro6xEz3SzQWi,178326,4
,Fade to black,Nadir Rustamli,Fade to black,2022-03-21,0.34,0.297,9,-9.792,0,0.063,0.189,0,0.141,0.299,78.705,audio_features,7aX4w6c7gSqbTBoU8g2lnm,spotify:track:7aX4w6c7gSqbTBoU8g2lnm,https://api.spotify.com/v1/tracks/7aX4w6c7gSqbTBoU8g2lnm,https://api.spotify.com/v1/audio-analysis/7aX4w6c7gSqbTBoU8g2lnm,177387,5
,Boys Do Cry,Marius Bear,Boys Do Cry,2022-03-08,0.415,0.182,5,-10.504,1,0.036,0.866,0,0.108,0.388,115.973,audio_features,5A3JxIX04W5Ttu6Rxy5tWW,spotify:track:5A3JxIX04W5Ttu6Rxy5tWW,https://api.spotify.com/v1/tracks/5A3JxIX04W5Ttu6Rxy5tWW,https://api.spotify.com/v1/audio-analysis/5A3JxIX04W5Ttu6Rxy5tWW,176602,4
,Llámame,Andrei Ursu,Llámame,2022-02-10,0.755,0.757,5,-6.209,0,0.131,0.0564,0,0.154,0.661,119.971,audio_features,3n9qn38IhqkC7DcdIRaM9q,spotify:track:3n9qn38IhqkC7DcdIRaM9q,https://api.spotify.com/v1/tracks/3n9qn38IhqkC7DcdIRaM9q,https://api.spotify.com/v1/audio-analysis/3n9qn38IhqkC7DcdIRaM9q,184030,4
